======== arm64-v8a ========
00000000000199ec T _ZN7WelsDec25FillDefaultSliceHeaderExtEPNS_17TagSliceHeaderExtEPN10WelsCommon19TagNalUnitHeaderExtE
0000000000044a00 T _ZN7WelsDec25FilteringEdgeChromaIntraHEPNS_19tagDeblockingFilterEPhS2_iS2_
0000000000044b04 T _ZN7WelsDec25FilteringEdgeChromaIntraVEPNS_19tagDeblockingFilterEPhS2_iS2_
0000000000048400 T _ZN7WelsDec25GetI4LumaIChromaAddrTableEPiii
00000000000512d4 T _ZN7WelsDec25ParseInterMotionInfoCabacEPNS_21TagWelsDecoderContextEPNS_16TagNeighborAvailEPhPA30_A2_sS7_PA30_a
00000000000187bc T _ZN7WelsDec25ParseRefPicListReorderingEPN10WelsCommon15TagBitStringAuxEPNS_15TagSliceHeadersE
000000000001c3d0 T _ZN7WelsDec25RefineIdxNoInterLayerPredEPNS_14TagAccessUnitsEPi
000000000005af78 T _ZN7WelsDec25RestoreCabacDecEngineToBSEPNS_19SWelsCabacDecEngineEPN10WelsCommon15TagBitStringAuxE
0000000000047abc T _ZN7WelsDec25WelsDeblockingFilterSliceEPNS_21TagWelsDecoderContextEPFvPNS_10TagDqLayerEPNS_19tagDeblockingFilterEiE
000000000001cb94 T _ZN7WelsDec25WelsDecodeAccessUnitStartEPNS_21TagWelsDecoderContextE
0000000000053e94 T _ZN7WelsDec25WelsFillCacheNonZeroCountEPNS_16TagNeighborAvailEPhPNS_10TagDqLayerE
0000000000025464 T _ZN7WelsDec25WelsI16x16LumaPredDcTop_cEPhi
000000000002500c T _ZN7WelsDec25WelsI16x16LumaPredPlane_cEPhi
000000000005575c T _ZN7WelsDec25WelsResidualBlockCavlc8x8EPNS_11TagVlcTableEPhPN10WelsCommon15TagBitStringAuxEiiPKhiPsihPNS_21TagWelsDecoderContextE
000000000003f0d8 T _ZN7WelsDec26CheckAccessUnitBoundaryExtEPN10WelsCommon19TagNalUnitHeaderExtES2_PNS_15TagSliceHeadersES4_
000000000001c508 T _ZN7WelsDec26CheckIntegrityNalUnitsListEPNS_21TagWelsDecoderContextE
000000000001c4a0 T _ZN7WelsDec26CheckPocOfCurValidNalUnitsEPNS_14TagAccessUnitsEi
0000000000052c5c T _ZN7WelsDec26ParseResidualBlockCabac8x8EPNS_16TagNeighborAvailEPhPN10WelsCommon15TagBitStringAuxEiiPKhiPshPNS_21TagWelsDecoderContextE
0000000000052acc T _ZN7WelsDec26ParseSignificantCoeffCabacEPiiPNS_21TagWelsDecoderContextE
000000000001b7dc T _ZN7WelsDec26PrefetchNalHeaderExtSyntaxEPNS_21TagWelsDecoderContextEPNS_10TagNalUnitES3_
00000000000255b8 T _ZN7WelsDec26WelsI16x16LumaPredDcLeft_cEPhi
000000000001c270 T _ZN7WelsDec27ForceResetCurrentAccessUnitEPNS_14TagAccessUnitsE
0000000000050c78 T _ZN7WelsDec27ParseIntraPredModeLumaCabacEPNS_21TagWelsDecoderContextERi
000000000004c0cc T _ZN7WelsDec27WelsCalcDeqCoeffScalingListEPNS_21TagWelsDecoderContextE
00000000000491c0 T _ZN7WelsDec27WelsTargetSliceConstructionEPNS_21TagWelsDecoderContextE
00000000000631e0 R _ZN7WelsDec27g_kuiTotalZerosChromaTable0E
00000000000631d0 R _ZN7WelsDec27g_kuiTotalZerosChromaTable1E
00000000000631c0 R _ZN7WelsDec27g_kuiTotalZerosChromaTable2E
0000000000063af0 R _ZN7WelsDec27g_kuiVlcTableMoreBitsCount0E
0000000000063ae0 R _ZN7WelsDec27g_kuiVlcTableMoreBitsCount1E
0000000000063ad0 R _ZN7WelsDec27g_kuiVlcTableMoreBitsCount2E
0000000000043d18 T _ZN7WelsDec29DeblockingBsMarginalMBAvcbaseEPNS_10TagDqLayerEiii
0000000000050d54 T _ZN7WelsDec29ParseIntraPredModeChromaCabacEPNS_21TagWelsDecoderContextEhRi
000000000004c8f8 T _ZN7WelsDec29WelsActualDecodeMbCavlcISliceEPNS_21TagWelsDecoderContextE
000000000004db74 T _ZN7WelsDec29WelsActualDecodeMbCavlcPSliceEPNS_21TagWelsDecoderContextE
0000000000048660 T _ZN7WelsDec29WelsMapNxNNeighToSampleNormalEPNS_16TagNeighborAvailEPi
0000000000048840 T _ZN7WelsDec29WelsMbInterSampleConstructionEPNS_21TagWelsDecoderContextEPNS_10TagDqLayerEPhS4_S4_ii
0000000000050b10 T _ZN7WelsDec30ParseTransformSize8x8FlagCabacEPNS_21TagWelsDecoderContextEPNS_16TagNeighborAvailERb
00000000000631b0 R _ZN7WelsDec30g_kuiTotalZerosBitNumChromaMapE
0000000000044348 T _ZN7WelsDec31DeblockingAvailableNoInterlayerEPNS_10TagDqLayerEi
0000000000054248 T _ZN7WelsDec31WelsFillCacheConstrain0IntraNxNEPNS_16TagNeighborAvailEPhPaPNS_10TagDqLayerE
0000000000053ff0 T _ZN7WelsDec31WelsFillCacheConstrain1IntraNxNEPNS_16TagNeighborAvailEPhPaPNS_10TagDqLayerE
00000000000486b4 T _ZN7WelsDec31WelsMap16x16NeighToSampleNormalEPNS_16TagNeighborAvailEPh
0000000000063b00 R _ZN7WelsDec31g_kuiVlcTableNeedMoreBitsThreadE
000000000001c33c T _ZN7WelsDec32CheckAvailNalUnitsListContinuityEPNS_21TagWelsDecoderContextEii
000000000001c310 T _ZN7WelsDec32ForceResetParaSetStatusAndAUListEPNS_21TagWelsDecoderContextE
000000000004a36c T _ZN7WelsDec32WelsDecodeMbCabacISliceBaseMode0EPNS_21TagWelsDecoderContextERj
000000000004b0d8 T _ZN7WelsDec32WelsDecodeMbCabacPSliceBaseMode0EPNS_21TagWelsDecoderContextEPNS_16TagNeighborAvailERj
000000000004872c T _ZN7WelsDec33WelsMapNxNNeighToSampleConstrain1EPNS_16TagNeighborAvailEPi
0000000000048e84 T _ZN7WelsDec33WelsMbIntraPredictionConstructionEPNS_21TagWelsDecoderContextEPNS_10TagDqLayerEb
0000000000063a30 R _ZN7WelsDec34g_kuiVlcTrailingOneTotalCoeffTableE
00000000000487cc T _ZN7WelsDec35WelsMap16x16NeighToSampleConstrain1EPNS_16TagNeighborAvailEPh
000000000002a10c T _ZN7WelsDec6BaseMCEPNS_14TagMCRefMemberEiiP9TagMcFunciiPs
000000000004fa28 T _ZN7WelsDec6PredMvEPA30_A2_sPA30_aiiaPs
0000000000020e98 T _ZN7WelsDec7InitFmoEPNS_6TagFmoEPNS_6TagPpsEiiPN10WelsCommon12CMemoryAlignE
0000000000042f08 T _ZN7WelsDec8ParsePpsEPNS_21TagWelsDecoderContextEPNS_6TagPpsEPN10WelsCommon15TagBitStringAuxEPhi
0000000000041068 T _ZN7WelsDec8ParseSeiEPvPN10WelsCommon15TagBitStringAuxE
0000000000041b90 T _ZN7WelsDec8ParseSpsEPNS_21TagWelsDecoderContextEPN10WelsCommon15TagBitStringAuxEPiS5_Phi
0000000000021460 T _ZN7WelsDec9FmoNextMbEPNS_6TagFmoEs
0000000000043c8c T _ZN7WelsDec9RBSP2EBSPEPhS0_i
000000000002e024 T _ZN7WelsDec9RecChromaEiPNS_21TagWelsDecoderContextEPsPNS_10TagDqLayerE
000000000002e2dc T _ZN7WelsDec9RecI4x4MbEiPNS_21TagWelsDecoderContextEPsPNS_10TagDqLayerE
0000000000029cc0 T _ZN7WelsDec9RecI8x8MbEiPNS_21TagWelsDecoderContextEPsPNS_10TagDqLayerE
00000000000146cc T _ZNK10WelsCommon12CMemoryAlign18WelsGetMemoryUsageEv
00000000000146c4 T _ZNK10WelsCommon12CMemoryAlign20WelsGetCacheLineSizeEv
000000000007df50 V _ZTIDd
000000000007df00 V _ZTIDe
000000000007dfa0 V _ZTIDf
000000000007e4f0 V _ZTIDi
000000000007deb0 V _ZTIDn
000000000007e540 V _ZTIDs
000000000007df30 V _ZTIPDd
000000000007dee0 V _ZTIPDe
000000000007df80 V _ZTIPDf
000000000007e4d0 V _ZTIPDi
000000000007de90 V _ZTIPDn
000000000007e520 V _ZTIPDs
000000000007df10 V _ZTIPKDd
000000000007dec0 V _ZTIPKDe
000000000007df60 V _ZTIPKDf
000000000007e4b0 V _ZTIPKDi
000000000007de70 V _ZTIPKDn
000000000007e500 V _ZTIPKDs
000000000007e410 V _ZTIPKa
000000000007e5a0 V _ZTIPKb
000000000007e460 V _ZTIPKc
000000000007e000 V _ZTIPKd
000000000007dfb0 V _ZTIPKe
000000000007e050 V _ZTIPKf
000000000007e3c0 V _ZTIPKh
000000000007e2d0 V _ZTIPKi
000000000007e280 V _ZTIPKj
000000000007e230 V _ZTIPKl
000000000007e1e0 V _ZTIPKm
000000000007e0f0 V _ZTIPKn
000000000007e0a0 V _ZTIPKo
000000000007e370 V _ZTIPKs
000000000007e320 V _ZTIPKt
000000000007e5f0 V _ZTIPKv
000000000007e550 V _ZTIPKw
000000000007e190 V _ZTIPKx
000000000007e140 V _ZTIPKy
000000000007e430 V _ZTIPa
000000000007e5c0 V _ZTIPb
000000000007e480 V _ZTIPc
000000000007e020 V _ZTIPd
000000000007dfd0 V _ZTIPe
000000000007e070 V _ZTIPf
000000000007e3e0 V _ZTIPh
000000000007e2f0 V _ZTIPi
000000000007e2a0 V _ZTIPj
000000000007e250 V _ZTIPl
000000000007e200 V _ZTIPm
000000000007e110 V _ZTIPn
000000000007e0c0 V _ZTIPo
000000000007e390 V _ZTIPs
000000000007e340 V _ZTIPt
000000000007e610 V _ZTIPv
000000000007e570 V _ZTIPw
000000000007e1b0 V _ZTIPx
000000000007e160 V _ZTIPy
000000000007e450 V _ZTIa
000000000007e5e0 V _ZTIb
000000000007e4a0 V _ZTIc
000000000007e040 V _ZTId
000000000007dff0 V _ZTIe
000000000007e090 V _ZTIf
000000000007e400 V _ZTIh
000000000007e310 V _ZTIi
000000000007e2c0 V _ZTIj
000000000007e270 V _ZTIl
000000000007e220 V _ZTIm
000000000007e130 V _ZTIn
000000000007e0e0 V _ZTIo
000000000007e3b0 V _ZTIs
000000000007e360 V _ZTIt
000000000007e630 V _ZTIv
000000000007e590 V _ZTIw
000000000007e1d0 V _ZTIx
000000000007e180 V _ZTIy
000000000006a2f0 V _ZTSDd
000000000006a320 V _ZTSDe
000000000006a2c0 V _ZTSDf
0000000000069f90 V _ZTSDi
000000000006a350 V _ZTSDn
0000000000069f60 V _ZTSDs
000000000006a300 V _ZTSPDd
000000000006a330 V _ZTSPDe
000000000006a2d0 V _ZTSPDf
0000000000069fa0 V _ZTSPDi
000000000006a360 V _ZTSPDn
0000000000069f70 V _ZTSPDs
000000000006a310 V _ZTSPKDd
000000000006a340 V _ZTSPKDe
000000000006a2e0 V _ZTSPKDf
0000000000069fb0 V _ZTSPKDi
000000000006a370 V _ZTSPKDn
0000000000069f80 V _ZTSPKDs
000000000006a010 V _ZTSPKa
0000000000069f20 V _ZTSPKb
0000000000069fe0 V _ZTSPKc
000000000006a280 V _ZTSPKd
000000000006a2b0 V _ZTSPKe
000000000006a250 V _ZTSPKf
000000000006a040 V _ZTSPKh
000000000006a0d0 V _ZTSPKi
000000000006a100 V _ZTSPKj
000000000006a130 V _ZTSPKl
000000000006a160 V _ZTSPKm
000000000006a1f0 V _ZTSPKn
000000000006a220 V _ZTSPKo
000000000006a070 V _ZTSPKs
000000000006a0a0 V _ZTSPKt
0000000000069ef0 V _ZTSPKv
0000000000069f50 V _ZTSPKw
000000000006a190 V _ZTSPKx
000000000006a1c0 V _ZTSPKy
000000000006a000 V _ZTSPa
0000000000069f10 V _ZTSPb
0000000000069fd0 V _ZTSPc
000000000006a270 V _ZTSPd
000000000006a2a0 V _ZTSPe
000000000006a240 V _ZTSPf
000000000006a030 V _ZTSPh
000000000006a0c0 V _ZTSPi
000000000006a0f0 V _ZTSPj
000000000006a120 V _ZTSPl
000000000006a150 V _ZTSPm
000000000006a1e0 V _ZTSPn
000000000006a210 V _ZTSPo
000000000006a060 V _ZTSPs
000000000006a090 V _ZTSPt
0000000000069ee0 V _ZTSPv
0000000000069f40 V _ZTSPw
000000000006a180 V _ZTSPx
000000000006a1b0 V _ZTSPy
0000000000069ff0 V _ZTSa
0000000000069f00 V _ZTSb
0000000000069fc0 V _ZTSc
000000000006a260 V _ZTSd
000000000006a290 V _ZTSe
000000000006a230 V _ZTSf
000000000006a020 V _ZTSh
000000000006a0b0 V _ZTSi
000000000006a0e0 V _ZTSj
000000000006a110 V _ZTSl
000000000006a140 V _ZTSm
000000000006a1d0 V _ZTSn
000000000006a200 V _ZTSo
000000000006a050 V _ZTSs
000000000006a080 V _ZTSt
0000000000069ed0 V _ZTSv
0000000000069f30 V _ZTSw
000000000006a170 V _ZTSx
000000000006a1a0 V _ZTSy
000000000007d920 V _ZTVN10WelsCommon12CMemoryAlignE
000000000007d8b0 V _ZTVN7WelsDec12CWelsDecoderE
000000000005bee0 W _ZdaPv
000000000005bed4 W _ZdlPv
000000000005c0ec W _Znam
000000000005c020 W _Znwm
                 U __android_log_print
                 U __assert2
000000000007f318 B __bss_end__
000000000007f030 B __bss_start
000000000007f030 B __bss_start__
                 U __cxa_atexit
000000000005c370 T __cxa_call_unexpected
                 U __cxa_finalize
00000000000618b8 T __deregister_frame
00000000000618b4 T __deregister_frame_info
00000000000617c4 T __deregister_frame_info_bases
000000000007f318 B __end__
000000000005fc2c T __frame_state_for
000000000005c114 T __gxx_personality_v0
00000000000616dc T __register_frame
00000000000616d0 T __register_frame_info
000000000006164c T __register_frame_info_bases
000000000006178c T __register_frame_info_table
000000000006171c T __register_frame_info_table_bases
0000000000061798 T __register_frame_table
                 U __sF
000000000007f318 B _bss_end__
000000000007f030 D _edata
000000000007f318 B _end
                 U abort
                 U dl_iterate_phdr
                 U dlclose
                 U dlopen
                 U dlsym
                 U fclose
                 U fflush
                 U fopen
                 U fprintf
                 U free
                 U fseek
                 U fwrite
                 U gettimeofday
                 U localtime
                 U log
                 U malloc
                 U memcmp
                 U memcpy
                 U memmove
                 U memset
                 U mmap
                 U munmap
                 U pthread_getspecific
                 U pthread_key_create
                 U pthread_key_delete
                 U pthread_mutex_destroy
                 U pthread_mutex_init
                 U pthread_mutex_lock
                 U pthread_mutex_unlock
                 U pthread_once
                 U pthread_setspecific
                 U strftime
                 U strlen
                 U strncpy
                 U vsnprintf

--- libtools2.1.so [arm64-v8a] ---
0000000000001ac0 T JNI_OnLoad
                 U __android_log_print
00000000000072a0 A __bss_end__
0000000000007188 A __bss_start
0000000000007188 A __bss_start__
                 U __cxa_atexit@LIBC
                 U __cxa_finalize@LIBC
00000000000072a0 A __end__
                 U __stack_chk_fail@LIBC
                 U __strlen_chk@LIBC
                 U __vsprintf_chk@LIBC
00000000000072a0 A _bss_end__
0000000000007188 A _edata
00000000000072a0 A _end
00000000000010a0 T amplifyPcmData
0000000000001a00 T box
00000000000015b0 T check
0000000000001388 T checkSignature
                 U free@LIBC
                 U isalnum@LIBC
                 U malloc@LIBC
                 U memcmp@LIBC
                 U memcpy@LIBC
                 U memset@LIBC
0000000000000f6c T mono2Stereo
0000000000001854 T open
                 U pow@LIBC
                 U realloc@LIBC
                 U strcmp@LIBC
                 U strlen@LIBC
0000000000001850 T test

--- libutil.so [arm64-v8a] ---
000000000000b5c0 T JNI_OnLoad
000000000000c464 T Java_com_tencent_mars_xlog_Xlog_appenderClose
000000000000c468 T Java_com_tencent_mars_xlog_Xlog_appenderFlush
000000000000be54 T Java_com_tencent_mars_xlog_Xlog_appenderOpen
000000000000c95c T Java_com_tencent_mars_xlog_Xlog_getLogLevel
000000000000bd88 T Java_com_tencent_mars_xlog_Xlog_getXlogInstance
000000000000c480 T Java_com_tencent_mars_xlog_Xlog_logWrite
000000000000c728 T Java_com_tencent_mars_xlog_Xlog_logWrite2
000000000000b76c T Java_com_tencent_mars_xlog_Xlog_newXlogInstance
000000000000bdf4 T Java_com_tencent_mars_xlog_Xlog_releaseXlogInstance
000000000000c984 T Java_com_tencent_mars_xlog_Xlog_setAppenderMode
000000000000c998 T Java_com_tencent_mars_xlog_Xlog_setConsoleLogOpen
000000000000c970 T Java_com_tencent_mars_xlog_Xlog_setLogLevel
000000000000c9c4 T Java_com_tencent_mars_xlog_Xlog_setMaxAliveTime
000000000000c9b0 T Java_com_tencent_mars_xlog_Xlog_setMaxFileSize
0000000000014024 T _ZN4mars4xlog13appender_openERKNS0_10XLogConfigE
00000000000142a4 T _ZN4mars4xlog14appender_closeEv
000000000001420c T _ZN4mars4xlog14appender_flushEv
00000000000143a4 T _ZN4mars4xlog16appender_setmodeENS0_13TAppenderModeE
0000000000014284 T _ZN4mars4xlog19appender_flush_syncEv
0000000000014584 T _ZN4mars4xlog24appender_set_console_logEb
000000000001462c T _ZN4mars4xlog26appender_make_logfile_nameEiPKcRNSt6__ndk16vectorINS3_12basic_stringIcNS3_11char_traitsIcEENS3_9allocatorIcEEEENS8_ISA_EEEE
00000000000145b0 T _ZN4mars4xlog26appender_set_max_file_sizeEm
000000000001445c T _ZN4mars4xlog29appender_get_current_log_pathEPcj
00000000000145d0 T _ZN4mars4xlog31appender_set_max_alive_durationEl
00000000000145fc T _ZN4mars4xlog34appender_getfilepath_from_timespanEiPKcRNSt6__ndk16vectorINS3_12basic_stringIcNS3_11char_traitsIcEENS3_9allocatorIcEEEENS8_ISA_EEEE
00000000000144f0 T _ZN4mars4xlog35appender_get_current_log_cache_pathEPcj
                 U __android_log_print
                 U __android_log_write
                 U __cxa_atexit@LIBC
                 U __cxa_finalize@LIBC
                 U __errno@LIBC
                 U __pthread_cleanup_pop@LIBC
                 U __pthread_cleanup_push@LIBC
                 U __sF@LIBC
                 U __stack_chk_fail@LIBC
000000000001e0dc W __xlogger_AssertP_impl
000000000001e148 W __xlogger_Assert_impl
000000000001de54 W __xlogger_IsEnabledFor_impl
000000000001e164 W __xlogger_Level_impl
000000000001de6c W __xlogger_SetAppender_impl
000000000001de44 W __xlogger_SetLevel_impl
000000000001df94 W __xlogger_VPrint_impl
000000000001de90 W __xlogger_Write_impl
                 U abort@LIBC
                 U android_set_abort_message@LIBC
                 U atol@LIBC
                 U calloc@LIBC
                 U clock_gettime@LIBC
                 U close@LIBC
                 U closedir@LIBC
                 U closelog@LIBC
                 U dl_iterate_phdr@LIBC
                 U fclose@LIBC
                 U feof@LIBC
                 U ferror@LIBC
                 U fileno@LIBC
                 U fopen@LIBC
                 U fputc@LIBC
                 U fread@LIBC
                 U free@LIBC
                 U fseek@LIBC
                 U fstat@LIBC
                 U ftell@LIBC
                 U ftruncate@LIBC
                 U fwrite@LIBC
                 U getpid@LIBC
                 U gettid@LIBC
                 U gettimeofday@LIBC
                 U ioctl@LIBC
                 U isgraph@LIBC
                 U islower@LIBC
                 U isupper@LIBC
                 U iswalpha@LIBC
                 U iswblank@LIBC
                 U iswcntrl@LIBC
                 U iswdigit@LIBC
                 U iswlower@LIBC
                 U iswprint@LIBC
                 U iswpunct@LIBC
                 U iswspace@LIBC
                 U iswupper@LIBC
                 U iswxdigit@LIBC
                 U isxdigit@LIBC
                 U localtime@LIBC
                 U lstat@LIBC
                 U malloc@LIBC
                 U memchr@LIBC
                 U memcmp@LIBC
                 U memcpy@LIBC
                 U memmove@LIBC
                 U memset@LIBC
                 U mkdir@LIBC
                 U mmap@LIBC
                 U munmap@LIBC
                 U open@LIBC
                 U opendir@LIBC
                 U openlog@LIBC
                 U posix_memalign@LIBC
                 U pthread_attr_destroy@LIBC
                 U pthread_attr_init@LIBC
                 U pthread_cond_broadcast@LIBC
                 U pthread_cond_destroy@LIBC
                 U pthread_cond_init@LIBC
                 U pthread_cond_timedwait@LIBC
                 U pthread_cond_wait@LIBC
                 U pthread_create@LIBC
                 U pthread_detach@LIBC
                 U pthread_getspecific@LIBC
                 U pthread_join@LIBC
                 U pthread_key_create@LIBC
                 U pthread_key_delete@LIBC
                 U pthread_kill@LIBC
                 U pthread_mutex_destroy@LIBC
                 U pthread_mutex_init@LIBC
                 U pthread_mutex_lock@LIBC
                 U pthread_mutex_trylock@LIBC
                 U pthread_mutex_unlock@LIBC
                 U pthread_mutexattr_destroy@LIBC
                 U pthread_mutexattr_init@LIBC
                 U pthread_mutexattr_settype@LIBC
                 U pthread_once@LIBC
                 U pthread_self@LIBC
                 U pthread_setname_np@LIBC
                 U pthread_setspecific@LIBC
                 U read@LIBC
                 U readdir@LIBC
                 U readdir_r@LIBC
                 U realloc@LIBC
                 U rmdir@LIBC
                 U sched_yield@LIBC
                 U snprintf@LIBC
                 U stat@LIBC
                 U statfs@LIBC
                 U strcmp@LIBC
                 U strcoll@LIBC
                 U strcpy@LIBC
                 U strerror@LIBC
                 U strftime@LIBC
                 U strlen@LIBC
                 U strncat@LIBC
                 U strncpy@LIBC
                 U strnlen@LIBC
                 U strrchr@LIBC
                 U strtol@LIBC
                 U strxfrm@LIBC
                 U sysconf@LIBC
                 U syslog@LIBC
                 U time@LIBC
                 U tolower@LIBC
                 U toupper@LIBC
                 U towlower@LIBC
                 U towupper@LIBC
                 U unlink@LIBC
                 U vasprintf@LIBC
                 U vfprintf@LIBC
                 U vsnprintf@LIBC
                 U wcscoll@LIBC
                 U wcsxfrm@LIBC
                 U wmemcpy@LIBC
                 U wmemmove@LIBC
000000000001e144 T xlogger_Assert
000000000001e048 T xlogger_AssertP
000000000001de50 T xlogger_IsEnabledFor
000000000001de3c T xlogger_Level
000000000001de68 T xlogger_SetAppender
000000000001de40 T xlogger_SetLevel
000000000001df44 T xlogger_VPrint
000000000001de8c T xlogger_Write
000000000001465c T xlogger_dump
0000000000027918 T xlogger_maintid
000000000001468c T xlogger_memory_dump
00000000000278a8 T xlogger_pid
0000000000027900 T xlogger_tid

======== x86 ========
--- libconnection.so [x86] ---
0000332c T JNI_OnLoad
000033b4 T JNI_OnUnLoad
         U __android_log_write
00017070 A __bss_start
         U __cxa_atexit@LIBC
         U __cxa_finalize@LIBC
         U __errno@LIBC
         U __stack_chk_fail@LIBC
         U __stack_chk_guard@LIBC
00017070 A _edata
000170f4 A _end
         U abort@LIBC
         U asprintf@LIBC
         U atoi@LIBC
         U calloc@LIBC
         U clock_gettime@LIBC
         U close@LIBC
         U closedir@LIBC
         U fcntl@LIBC
         U free@LIBC
         U getenv@LIBC
         U gettid@LIBC
         U ioctl@LIBC
00005212 T libusb_alloc_streams
00008a6f T libusb_alloc_transfer
000054e9 T libusb_attach_kernel_driver
0000a72d T libusb_bulk_transfer
00008ddd T libusb_cancel_transfer
00004ee7 T libusb_claim_interface
00005129 T libusb_clear_halt
00004a7a T libusb_close
0000a46c T libusb_control_transfer
00005459 T libusb_detach_kernel_driver
00005342 T libusb_dev_mem_alloc
00005388 T libusb_dev_mem_free
00005e4c T libusb_error_name
0000942a T libusb_event_handler_active
00009379 T libusb_event_handling_ok
00005c53 T libusb_exit
00007308 T libusb_free_bos_descriptor
00006cdb T libusb_free_config_descriptor
000075c8 T libusb_free_container_id_descriptor
0000421c T libusb_free_device_list
00007c6f T libusb_free_interface_association_descriptors
000076c3 T libusb_free_platform_descriptor
0000a2d2 T libusb_free_pollfds
00006ef1 T libusb_free_ss_endpoint_companion_descriptor
000074eb T libusb_free_ss_usb_device_capability_descriptor
000052ac T libusb_free_streams
00008ae9 T libusb_free_transfer
0000740e T libusb_free_usb_2_0_extension_descriptor
00005fac T libusb_get_active_config_descriptor
00007bb4 T libusb_get_active_interface_association_descriptors
00006f18 T libusb_get_bos_descriptor
00004302 T libusb_get_bus_number
00006a35 T libusb_get_config_descriptor
00006bce T libusb_get_config_descriptor_by_value
00004d4a T libusb_get_configuration
00007512 T libusb_get_container_id_descriptor
00004d3a T libusb_get_device
000043f8 T libusb_get_device_address
00005f4a T libusb_get_device_descriptor
00004056 T libusb_get_device_list
00004408 T libusb_get_device_speed
000078c9 T libusb_get_interface_association_descriptors
0000462c T libusb_get_max_alt_packet_size
0000451b T libusb_get_max_iso_packet_size
00004418 T libusb_get_max_packet_size
00009fd1 T libusb_get_next_timeout
000043e8 T libusb_get_parent
000075ef T libusb_get_platform_descriptor
0000a1fe T libusb_get_pollfds
00004312 T libusb_get_port_number
00004322 T libusb_get_port_numbers
000043b6 T libusb_get_port_path
00006d89 T libusb_get_ss_endpoint_companion_descriptor
00007435 T libusb_get_ss_usb_device_capability_descriptor
000076ea T libusb_get_string_descriptor_ascii
00007354 T libusb_get_usb_2_0_extension_descriptor
00005f2e T libusb_get_version
00009e44 T libusb_handle_events
00009e80 T libusb_handle_events_completed
00009ec1 T libusb_handle_events_locked
00009e15 T libusb_handle_events_timeout
00009653 T libusb_handle_events_timeout_completed
00003e0c T libusb_has_capability
00008421 T libusb_hotplug_deregister_callback
0000853e T libusb_hotplug_get_user_data
000081e0 T libusb_hotplug_register_callback
000057fc T libusb_init
0000582a T libusb_init_context
000094dc T libusb_interrupt_event_handler
0000a87e T libusb_interrupt_transfer
000053c9 T libusb_kernel_driver_active
00009019 T libusb_lock_event_waiters
0000925d T libusb_lock_events
00004854 T libusb_open
000049af T libusb_open_device_with_vid_pid
00009f6b T libusb_pollfds_handle_timeouts
00003b1c T libusb_ref_device
00004fa9 T libusb_release_interface
0000519f T libusb_reset_device
00005579 T libusb_set_auto_detach_kernel_driver
00004e74 T libusb_set_configuration
000055ab T libusb_set_debug
0000505f T libusb_set_interface_alt_setting
0000578c T libusb_set_log_cb
000055da T libusb_set_option
0000a17e T libusb_set_pollfd_notifiers
0000a8ba T libusb_setlocale
0000a976 T libusb_strerror
00008b94 T libusb_submit_transfer
00008ed3 T libusb_transfer_get_stream_id
00008ec0 T libusb_transfer_set_stream_id
00009190 T libusb_try_lock_events
0000908b T libusb_unlock_event_waiters
000092d6 T libusb_unlock_events
0000426b T libusb_unref_device
00009596 T libusb_wait_for_event
000046ec T libusb_wrap_sys_device
         U lseek@LIBC
         U malloc@LIBC
         U memcpy@LIBC
         U memmove@LIBC
         U memset@LIBC
         U mmap@LIBC
         U munmap@LIBC
         U nanosleep@LIBC
         U open@LIBC
         U opendir@LIBC
         U pipe2@LIBC
         U poll@LIBC
         U pthread_cond_broadcast@LIBC
         U pthread_cond_destroy@LIBC
         U pthread_cond_init@LIBC
         U pthread_cond_timedwait@LIBC
         U pthread_cond_wait@LIBC
         w pthread_create@LIBC
         U pthread_getspecific@LIBC
         U pthread_key_create@LIBC
         U pthread_key_delete@LIBC
         U pthread_mutex_destroy@LIBC
         U pthread_mutex_init@LIBC
         U pthread_mutex_lock@LIBC
         U pthread_mutex_trylock@LIBC
         U pthread_mutex_unlock@LIBC
         w pthread_once@LIBC
         U pthread_self@LIBC
         U pthread_setspecific@LIBC
         U read@LIBC
         U readdir@LIBC
         U readlink@LIBC
         U realloc@LIBC
         U snprintf@LIBC
         U sscanf@LIBC
         U statfs@LIBC
         U strchr@LIBC
         U strcmp@LIBC
         U strdup@LIBC
         U strlen@LIBC
         U strncmp@LIBC
         U strrchr@LIBC
         U strtol@LIBC
         U tolower@LIBC
         U uname@LIBC
         U vsnprintf@LIBC
         U write@LIBC

--- libdtmf.so [x86] ---
00004340 T Java_cn_manstep_phonemirrorBox_Dtmf_dtmfDoAec
000050a0 W _ZN11DTMFDecoderIsE18fillDtmfStatsTableEv
00005320 W _ZN11DTMFDecoderIsE19dtmfStatsTable_findEtt
00004750 W _ZN11DTMFDecoderIsE6decodeEPKsji
00004560 W _ZN11DTMFDecoderIsEC2EPNS0_7HandlerEjjjd
00004e20 W _ZN11TextHandler11OnCodeBeginEP11DTMFDecoderIsEhj
00004ee0 W _ZN11TextHandler6OnCodeEP11DTMFDecoderIsEhj
00004ef0 W _ZN11TextHandler9OnCodeEndEP11DTMFDecoderIsEhj
00008550 T _ZNKSt17__Named_exception4whatEv
00004f00 W _ZNSs10_M_reserveEj
00008570 T _ZNSt11logic_errorD0Ev
000084a0 T _ZNSt11logic_errorD1Ev
